fipsState,fipsCounty,zip
55,33,54761
55,93,54761
55,77,53930
55,111,53943
55,105,53536
55,45,53536
55,53,54615
55,81,54615
55,17,54730
55,33,54730
55,75,54102
55,115,54170
55,87,54170
55,135,54170
55,63,54658
55,123,54658
27,53,55404
27,53,55403
27,137,55751
27,169,55925
27,53,55388
27,19,55388
27,171,55388
27,49,55026
27,53,55427
27,171,55313
27,53,55331
27,19,55331
27,45,55949
27,157,55960
27,109,55960
38,53,58621
38,33,58621
17,99,60437
17,63,60437
38,73,58069
38,81,58069
38,67,58225
38,99,58225
27,77,56686
27,1,56342
27,65,56342
27,95,56342
27,9,56357
27,95,56357
27,63,56187
27,105,56187
27,9,56304
27,141,56304
27,67,56279
17,197,60416
17,63,60416
38,49,58736
38,83,58736
27,125,56535
27,119,56535
27,7,56667
17,31,60478
17,105,61726
17,113,61726
17,113,61755
17,179,61755
17,113,61759
17,179,61759
17,113,61730
17,135,62049
17,163,62207
17,71,61469
17,179,61548
17,203,61548
17,109,61459
17,57,61459
17,143,61529
17,95,61529
17,37,60550
17,183,61832
17,117,62014
17,187,61447
17,57,61427
17,27,62258
17,163,62258
17,43,60137
17,43,60139
17,111,60156
17,167,62629
17,167,62707
17,189,62803
17,137,62638
17,117,62638
17,49,62445
17,79,62445
17,35,62445
17,77,62918
17,199,62918
17,191,62868
17,159,62868
17,25,62868
17,127,62910
17,151,62910
17,77,62920
17,181,62920
17,31,60164
29,510,63111
17,31,60618
17,31,60626
17,31,60605
29,99,63010
29,99,63019
29,189,63132
29,95,64129
29,145,64840
29,97,64840
29,117,64683
29,61,64683
29,79,64683
29,1,63559
29,171,63559
29,186,63627
29,99,63627
29,171,63551
29,219,63390
29,113,63390
29,111,63454
29,127,63454
29,61,64601
29,117,64601
29,75,64479
29,147,64479
29,155,63827
29,51,65109
29,151,65013
29,125,65013
29,51,65053
20,13,66041
20,5,66041
20,43,66041
20,177,66612
20,21,66739
29,91,65777
29,185,65785
29,57,65785
29,39,65785
29,77,65801
20,91,66013
20,121,66013
29,27,65240
29,19,65240
29,137,65240
29,7,65240
29,15,65324
29,29,65324
29,7,65231
29,27,65231
29,53,65354
29,141,65354
20,209,66216
20,91,66216
20,131,66403
20,117,66403
20,173,67030
20,115,67063
20,89,66956
22,63,70403
22,105,70403
22,117,70426
22,57,70354
22,87,70085
20,29,67455
20,143,67455
20,105,67455
20,169,67456
20,113,67456
20,113,67448
20,41,67448
20,169,67448
20,41,67431
20,61,67431
20,173,67209
20,173,67215
22,91,70453
22,63,70453
22,75,70037
20,153,67730
20,153,67701
20,193,67701
22,121,70710
22,5,70737
22,19,70663
22,3,70644
51,19,72201
51,19,72223
22,115,71459
50,41,71674
22,15,71111
22,27,71040
22,61,71001
22,13,71001
22,27,71001
22,31,71063
22,69,71063
22,31,71030
22,9,71350
22,85,71439
22,115,71439
50,55,72412
51,7,72390
40,87,73052
40,49,73052
40,51,73052
40,69,73450
40,109,73007
40,83,73007
50,47,72947
50,33,72947
40,15,73038
50,63,72503
50,89,72619
50,5,72537
40,109,73117
40,109,73102
40,109,73108
40,109,73130
40,109,73136
51,15,72801
40,47,73754
40,93,73754
40,153,73857
40,81,74832
40,125,74854
40,133,74854
48,85,75026
40,111,74436
40,143,74436
40,101,74436
40,145,74436
40,37,74085
40,117,74085
40,119,74085
40,117,74020
40,37,74010
40,107,74010
40,147,74021
40,131,74021
40,143,74021
40,21,74962
40,135,74962
40,115,74370
40,41,74370
40,143,74135
48,113,75223
48,113,75228
48,277,75435
48,387,75435
48,231,75428
48,119,75428
48,223,75420
48,113,75172
48,113,75187
48,121,76177
48,439,76177
48,439,76182
48,77,76230
48,337,76230
48,237,76230
48,439,76148
48,423,75711
48,121,76266
48,97,76266
48,201,77084
48,473,77363
48,185,77363
48,201,77037
48,23,76380
48,275,76380
48,309,76643
48,367,76487
48,497,76487
48,237,76487
48,39,77422
48,373,77399
48,313,77831
48,185,77831
48,471,77831
48,391,78377
48,201,77504
48,167,77510
48,39,77510
48,477,77880
48,215,78539
48,215,78541
48,215,78557
48,29,78211
48,29,78202
48,479,78046
48,29,78109
48,281,76550
48,53,76550
48,27,76502
48,13,78008
48,297,78008
48,55,78632
48,177,78632
48,107,79356
48,305,79356
48,169,79356
48,33,79356
48,329,79702
48,227,79720
48,173,79720
48,127,78834
48,507,78834
48,189,79072
48,111,79084
48,421,79084
48,253,79521
48,207,79521
48,253,79520
48,151,79520
48,141,79907
48,109,79855
80,13,80307
80,41,80808
80,39,80808
81,21,80723
80,87,80723
81,21,80759
81,25,80759
80,13,80301
80,31,80230
80,5,80230
80,31,80250
80,5,80110
80,31,80110
80,1,80602
81,23,80602
81,23,80621
80,31,80210
80,5,80210
80,35,80163
80,41,80925
40,13,85045
40,13,85209
40,13,85019
80,81,81641
81,3,81641
80,45,81641
80,29,81416
80,85,81416
80,43,81222
40,13,85005
56,11,82710
35,1,87016
35,57,87016
40,13,85299
49,25,84741
35,23,88056
35,13,88047
35,27,88338
35,3,87820
35,13,88012
35,21,87733
35,55,87517
49,5,84323
32,23,89020
32,23,89060
32,3,89040
60,37,90025
60,37,90019
60,37,90066
60,37,90015
32,3,89130
32,3,89131
32,3,89141
60,37,90053
32,5,89448
32,5,89701
32,510,89701
32,13,89446
60,37,90260
61,11,91377
60,37,90638
60,59,90638
60,37,90606
60,37,90305
60,37,90802
60,53,93933
60,73,92008
60,71,92371
60,65,92563
60,65,92557
60,65,92545
60,71,92313
60,71,92310
60,73,92119
60,65,92532
60,37,91021
60,59,92781
60,59,92831
60,85,94023
60,59,92661
60,65,91752
60,71,91752
60,71,91710
60,37,91710
60,65,92881
60,55,95476
60,97,95476
60,33,95469
60,45,95469
60,97,94928
60,89,96003
60,93,96031
60,13,94506
60,85,95126
60,13,94551
60,1,94551
60,1,94577
60,1,94566
15,1,96750
60,1,94618
60,67,95843
60,49,96134
60,93,96134
60,17,95619
30,65,59054
16,1,83704
41,5,97027
41,51,97035
41,5,97035
41,67,97035
16,27,83644
30,29,59901
30,63,59807
30,13,59401
30,27,59441
30,101,59545
30,51,59545
30,71,59261
30,105,59261
16,55,83835
16,17,83825
16,31,83346
16,83,83316
16,47,83316
41,57,97135
41,29,97502
41,35,97625
53,61,98021
53,33,98031
41,39,97454
41,19,97435
41,51,97218
41,63,97842
53,33,98002
41,61,97886
41,59,97886
41,59,97868
41,43,97348
41,47,97311
53,35,98383
53,35,98340
53,47,98833
53,17,98813
53,47,98813
53,39,98673
20,90,99701
53,19,99141
53,65,99141
53,63,99218
53,17,98848
53,25,98848
53,47,98844
53,37,98934
25,17,01770
44,7,02940
23,19,04434
23,1,04280
23,23,04280
50,23,05671
36,61,10176
36,59,11724
36,103,11724
36,119,10578
36,111,12466
36,39,12492
36,65,13489
36,49,13489
36,69,14548
36,13,14712
36,13,14767
42,59,15346
24,37,20606
51,115,23125
37,123,27229
37,153,27229
37,5,28672
37,9,28672
37,129,28406
12,73,32315
12,33,32513
12,83,34489
12,117,32762
12,103,33732
12,105,33827
12,69,34749
10,83,35612
28,47,39505
47,125,37142
47,115,37340
54,107,26187
47,151,38504
47,49,38504
54,7,26629
21,95,40828
21,29,40013
21,215,40013
21,179,40013
39,123,43408
39,67,44693
39,77,44846
39,43,44846
18,169,46990
26,91,49235
26,117,48818
26,57,48818
19,1,50155
19,121,50155
19,173,50840
19,159,50840
26,107,49679
26,35,49679
26,133,49679
46,39,57213
46,11,57213
46,109,57270
46,91,57270
46,79,57212
46,77,57212
46,57,57212
46,11,57212
46,83,57077
46,11,57002
46,101,57002
46,9,57040
46,135,57040
19,137,51533
19,129,51533
19,61,52054
19,97,52054
19,43,52042
19,55,52042
31,173,68062
55,79,53201
31,31,69212
31,151,68406
31,59,68406
55,51,54565
55,29,54246
55,97,54407
55,25,53706
38,35,58207
27,67,56282
27,23,56282
17,57,61484
17,109,61484
17,169,61484
17,73,61241
17,117,62021
17,119,62021
17,157,62241
17,121,62250
17,27,62250
17,137,62692
17,167,62692
17,81,62853
17,121,62853
29,147,64431
29,147,64433
29,151,65016
20,29,67436
20,143,67436
20,115,67475
20,41,67475
50,57,71847
22,69,71065
22,85,71065
50,67,72020
50,63,72020
51,45,72020
50,7,72757
51,37,72555
40,151,73716
40,3,73716
40,13,74731
48,439,76161
48,201,77279
48,331,77857
48,465,78843
48,127,78827
48,141,79913
81,21,80743
81,5,81125
81,9,81125
80,3,81125
40,23,85637
40,19,85637
49,39,84630
49,35,84127
32,19,89428
32,3,89173
60,37,91357
60,37,90608
60,73,91962
60,37,93539
60,19,93613
15,9,96779
60,77,95227
30,13,59483
41,3,97339
53,33,98224
53,13,99359
25,25,02201
25,1,02662
34,19,08551
36,59,11571
36,119,10802
42,129,15698
42,119,17855
24,37,20621
51,97,23085
51,730,23804
51,105,24282
12,7,32622
12,1,32622
12,105,33807
28,27,38639
47,103,37348
47,65,37422
54,5,25148
54,59,25672
21,19,41132
21,127,41132
21,43,41132
39,119,43732
39,121,43732
39,59,43732
18,83,47535
26,125,48361
19,43,50606
19,65,50606
46,107,57473
46,49,57473
46,11,57220
19,11,52313
19,157,52222
19,95,52222
31,69,69148
31,123,69148
31,89,68766
55,121,54612
55,11,54612
55,135,54922
55,87,54922
27,109,55955
27,39,55955
38,93,58475
38,43,58475
38,69,58710
38,49,58710
38,83,58710
17,61,62027
17,19,61863
17,41,61863
17,45,61932
29,75,64453
20,197,66507
20,137,67645
20,65,67645
50,43,71642
50,3,71642
50,77,72374
51,7,72374
40,87,73002
40,51,73002
50,65,72584
40,47,73735
48,113,75085
48,201,77273
48,287,77853
48,177,77994
48,123,77994
48,357,79033
48,353,79537
40,15,86434
40,3,85636
35,47,87573
60,59,92619
41,9,97054
30,105,59241
30,71,59241
30,19,59222
16,31,83311
50,23,05649
50,17,05649
34,33,08001
36,65,13461
36,45,13685
36,55,14692
42,111,15924
42,49,16544
42,9,16659
11,1,20065
37,31,28511
45,3,29839
13,171,30285
13,231,30285
13,293,30285
12,89,32035
54,59,25608
21,29,40166
39,175,44844
39,147,44844
39,63,45836
39,65,45836
18,163,47702
18,25,47116
18,65,47385
19,153,50305
46,21,57648
19,155,51525
31,145,69046
31,65,69046
31,161,69335
31,69,69335
55,29,54211
27,119,56523
17,33,62433
20,157,66959
20,201,66944
22,97,71358
40,75,73041
40,149,73041
51,35,72569
50,5,72654
40,109,73113
40,143,74152
48,339,77353
80,61,81092
80,99,81092
80,11,81092
49,21,84719
35,27,88336
60,59,92711
60,17,95735
60,91,96118
30,15,59447
30,45,59447
41,35,97737
53,33,98050
53,75,99125
53,1,99125
53,71,99329
36,31,12956
36,77,13834
42,59,15362
42,19,16022
54,93,26270
54,83,26270
54,19,25862
21,67,40583
21,185,40077
21,115,41232
21,127,41232
21,85,42762
39,117,43320
18,3,46852
18,157,47941
26,77,49003
46,37,57468
31,17,69135
31,31,69135
31,171,69157
31,9,69157
27,137,55725
40,15,73092
40,51,73092
48,181,75091
48,207,79503
48,253,79503
49,55,84749
60,29,93385
16,35,83546
30,105,59225
16,7,83233
41,13,97751
25,15,01026
25,3,01026
33,15,03843
36,1,12161
36,1,12240
36,25,12434
42,75,17016
42,55,17265
42,61,17253
24,45,21803
12,33,32516
54,55,24738
21,109,40481
21,111,40233
18,123,47514
18,49,46950
18,17,46950
26,83,49918
19,81,50457
19,197,50457
19,33,50457
19,69,50457
46,31,57634
19,5,52170
17,53,61773
48,367,76490
48,83,79519
48,399,79519
48,441,79519
16,15,83666
44,7,02815
36,81,11430
42,129,15688
42,15,18845
21,177,42323
18,37,47547
38,63,58224
38,99,58224
20,145,67574
22,77,70783
56,33,82845
40,25,86320
60,27,93549
53,39,98619
22,61,99588
36,71,10922
36,89,13645
42,127,18463
10,73,35253
28,15,38947
54,109,25870
54,89,25978
21,107,42453
21,47,42453
19,181,50241
55,133,53052
48,355,78465
40,9,85548
41,51,97251
12,57,33530
27,91,56160
27,63,56160
27,165,56160
48,135,79768
80,85,81429
60,37,90506
60,73,91976
53,33,98114
42,33,16663
29,215,65589
49,35,84133
61,11,93040
60,37,90609
60,37,91407
15,3,96709
42,129,15619
13,21,31207
47,65,37351
49,13,84051
60,41,94970
25,3,01244
25,1,02553
42,63,15756
48,319,76869
48,299,76869
48,411,76869
49,35,84114
36,105,12750
39,57,45301
17,19,61815
48,113,75260
48,319,76820
60,19,93712
72,127,00975
33,13,03272
36,65,13483
36,75,13483
42,3,15082
46,81,57759
41,39,97419
25,3,01229
36,77,13333
21,67,40580
22,17,71161
32,7,89825
60,37,90308
42,55,17217
37,67,27110
45,79,29226
60,85,95172
50,23,05681
31,55,68103
10,99,36439
26,21,49104
49,31,84723
48,201,77217
49,41,84766
60,19,93771
42,63,15720
44,9,02875
42,97,17877
42,17,18931
20,50,99641
42,107,18245
39,57,45316
48,469,77951
34,25,07710
42,1,17337
45,87,29364
36,45,13628
17,31,60196
42,25,18030
90,5,06753
36,89,13695
90,3,06141
39,89,43073
23,17,04267
53,47,98829
51,7,72328
60,91,95910
31,51,68751
27,165,56022
22,79,71359
17,11,61346
60,41,94914
28,17,38877
19,153,50395
12,86,33191
33,11,03468
15,1,96776
47,37,37234
48,469,77976
51,59,22121
20,73,66855
60,37,91185
42,107,17936
42,37,17920
42,49,16475
39,155,44439
27,71,56658
48,229,79851
39,33,44825
28,43,38960
35,31,87328
55,141,54415
11,31,36741
13,157,30599
36,67,13051
13,131,39829
17,27,62252
50,35,72332
18,181,47925
50,9,72643
60,65,92522
51,3,22908
51,540,22908
36,33,12915
39,29,44415
54,81,25906
37,131,27867
35,45,87420
42,107,17946
20,21,66778
11,1,20215
48,451,76886
60,61,95714
42,11,19544
48,141,79838
55,79,53263
60,19,93765
36,115,12848
13,121,30378
36,61,10157
34,11,08320
39,75,44617
54,107,26120
39,39,43520
39,117,43349
29,181,63931
12,107,32147
21,88,99749
51,19,72255
40,125,74866
48,401,75658
36,1,12236
10,61,36313
18,65,47361
55,25,53788
27,71,56679
48,439,76199
39,13,43916
42,91,19478
13,115,30172
36,83,12089
27,75,55609
54,39,25335
25,9,01899
37,137,28583
53,49,98554
60,47,93661
42,91,18918
55,31,54890
54,81,25860
42,107,17966
47,31,37382
36,29,14270
47,167,38071
45,13,29931
39,131,45642
42,25,18244
50,5,05848
22,69,71428
18,51,47654
12,99,33499
40,1,86504
22,30,99840
21,88,99761
39,129,43117
18,55,47445
39,137,45848
21,225,42460
36,11,13139
39,37,45350
25,23,02348
12,1,32633
48,25,78145
72,145,00694
72,113,00717
72,127,00901
72,127,00927
72,137,00953
72,135,00953
72,21,00953
72,33,00962
72,139,00962
72,61,00962
72,21,00962
72,127,00962
25,13,01013
25,13,01069
25,15,01069
25,11,01072
25,3,01201
25,11,01376
25,13,01521
25,27,01540
25,17,01821
25,17,01852
25,17,01886
25,9,01952
25,25,02122
25,21,02343
25,23,02360
25,1,02360
25,23,02382
25,5,02719
44,7,02921
33,15,03290
33,17,03290
33,19,03745
33,11,03452
33,5,03452
23,11,04332
23,15,04564
23,13,04861
23,27,04848
23,3,04769
23,3,04766
23,3,04747
23,7,04970
50,25,05343
50,3,05343
50,11,05488
90,15,06255
90,9,06519
90,9,06716
90,9,06770
34,39,07023
34,31,07012
34,23,07080
34,39,07080
34,23,07095
34,31,07420
34,37,07421
34,31,07421
34,37,07461
34,3,07631
34,25,07734
34,27,07853
34,19,07853
34,27,07962
34,5,08016
34,7,08035
34,7,08052
34,5,08052
34,5,08060
34,15,08090
34,5,08091
34,7,08091
34,15,08328
34,23,08540
34,35,08540
34,21,08540
34,21,08534
34,25,08724
34,29,08724
34,35,08889
34,19,08889
36,61,10028
36,61,10155
36,85,10308
36,47,11205
36,59,11004
36,81,11004
36,47,11421
36,81,11421
36,59,11545
36,103,11777
36,103,11798
36,103,11969
36,87,10970
36,87,10977
36,93,12019
36,91,12019
36,39,12015
36,1,12186
36,1,12204
36,1,12208
36,39,12451
36,91,12828
36,115,12828
36,31,12998
36,109,13092
36,11,13092
36,67,13057
36,65,13123
36,67,13205
36,49,13343
36,77,13337
36,95,13459
36,77,13459
36,57,13459
36,89,13662
36,89,13635
36,17,13778
36,23,13778
36,7,13778
36,107,13835
36,7,13835
36,23,13835
36,29,14225
36,29,14213
36,9,14729
42,3,15003
42,7,15003
42,125,15026
42,7,15026
42,3,15026
42,3,15147
42,3,15221
42,3,15224
42,3,15321
42,125,15321
42,3,15261
42,51,15467
42,51,15451
42,111,15564
42,129,15627
42,63,15748
42,33,15757
42,63,15757
42,21,15906
42,111,15936
42,39,16440
42,61,16693
42,13,16693
42,83,16738
42,9,16650
42,9,16667
42,21,16640
42,33,16640
42,41,17013
42,87,17044
42,55,17225
42,43,17106
42,133,17403
42,133,17370
42,95,18013
42,37,17921
42,107,17921
42,77,18053
42,25,18053
42,79,18221
42,25,18232
42,79,18249
42,103,18425
42,91,18914
42,17,18914
42,91,19002
42,17,19054
42,101,19123
42,101,19124
42,101,19143
42,101,19141
42,91,19444
10,3,19701
42,91,19484
10,5,19968
11,1,20001
24,17,20617
24,33,20601
24,17,20601
24,33,20710
24,3,20751
24,33,20774
24,31,20886
24,25,21014
24,5,21013
24,25,21013
24,25,21040
24,3,21113
24,11,21607
24,35,21607
24,27,21737
24,21,21771
24,31,21771
24,27,21771
24,13,21771
24,47,21863
51,153,20109
51,59,20120
51,107,20120
51,99,22443
51,193,22443
51,179,22555
51,47,22714
51,113,22722
51,540,22901
51,3,22901
51,85,23005
51,810,23320
51,550,23320
51,87,23242
51,131,23307
51,1,23336
51,710,23518
51,700,23612
51,650,23664
51,53,23833
51,7,23833
51,83,23962
51,37,23962
51,37,23958
51,147,23958
51,11,23958
51,175,23878
51,183,23878
51,161,24018
51,775,24018
51,770,24018
51,67,24184
51,640,24333
51,77,24333
51,35,24333
51,173,24354
37,169,27041
37,171,27041
37,67,27116
37,1,27201
37,1,27344
37,151,27344
37,37,27344
37,81,27401
37,105,27505
37,85,27505
37,183,27601
37,183,27615
37,13,27808
37,53,27947
37,195,27896
37,127,27896
37,15,27957
37,167,28002
37,159,28144
37,119,28241
37,17,28320
37,47,28320
45,79,29061
37,5,28631
37,9,28631
37,125,28394
37,133,28582
37,31,28582
45,27,29125
45,85,29125
45,75,29135
45,17,29135
45,63,29072
45,85,29154
45,51,29545
45,19,29405
45,19,29429
45,79,29180
45,39,29180
45,83,29305
45,45,29669
45,7,29669
45,91,29702
45,21,29702
45,29,29475
45,19,29449
13,117,30004
13,57,30004
13,121,30004
13,121,30291
13,231,30257
13,171,30257
13,121,30331
13,121,30321
13,295,30753
13,55,30753
13,227,30734
13,129,30734
13,175,31096
13,303,31096
13,167,31096
13,297,30650
13,237,30650
13,211,30650
13,133,30650
13,163,30477
13,107,30477
13,167,30477
13,31,30439
13,107,30439
13,43,30439
13,303,31018
13,145,31833
13,285,31833
13,215,31829
13,145,31829
13,61,39836
13,243,39836
13,69,31567
13,51,31407
13,103,31407
12,73,32362
12,17,34452
12,117,32773
12,17,34447
12,91,32548
12,11,33019
12,127,32739
12,86,33133
12,111,34948
12,111,34986
12,86,33189
12,103,33755
12,105,33898
12,9,32956
12,9,32954
12,103,33779
12,57,33550
11,33,35057
10,43,35057
12,17,34601
12,53,34601
12,71,34135
12,21,34135
12,71,33972
12,69,34748
10,9,35126
10,73,35126
10,89,35776
10,95,35776
10,71,35776
11,1,36047
10,85,36047
10,31,36009
10,41,36009
10,59,35674
10,33,35674
10,73,35259
10,73,35213
10,49,35959
10,19,35959
11,15,35987
10,79,35603
11,3,35603
10,33,35582
10,59,35582
10,59,35564
10,93,35564
28,33,38651
28,121,39047
28,141,38846
28,3,38846
28,141,38873
28,117,38873
10,35,36460
10,99,36460
10,97,36528
10,25,36451
10,61,36305
10,69,36305
11,11,36280
28,117,38829
28,139,38829
28,51,39063
28,29,39083
28,85,39083
28,149,39162
28,163,39162
47,37,37116
28,49,39215
28,69,39352
47,147,37172
47,51,37160
47,149,37160
47,127,37160
47,3,37160
47,41,37184
47,159,37184
47,189,37184
47,157,38011
47,167,38011
47,93,37919
47,163,37665
47,65,37350
47,51,37375
47,115,37375
47,51,37328
47,103,37328
47,37,37214
47,129,37887
54,3,25430
54,37,25430
54,45,25524
54,43,25524
54,99,25524
54,79,25510
54,43,25510
54,11,25510
54,83,26280
54,39,25035
54,47,24868
54,109,24868
54,39,25177
54,79,25177
54,75,24915
47,55,38449
47,103,38449
47,157,38128
47,183,38238
54,29,26034
54,69,26031
54,51,26031
47,49,38554
47,133,38554
54,49,26431
54,91,26431
54,33,26431
21,97,41031
21,201,41031
21,181,41031
21,17,41031
21,201,41064
21,97,41064
21,23,41064
21,69,41049
21,205,41049
21,83,42085
21,105,42085
21,35,42020
21,93,40150
21,29,40150
54,27,26851
54,31,26851
54,27,26818
54,31,26818
21,115,41254
21,127,41254
21,15,41092
21,81,41092
21,77,41092
21,49,40392
21,197,40380
21,65,40380
21,165,40380
21,187,40363
21,177,42220
21,219,42220
21,47,42220
21,177,42326
39,35,44140
39,153,44216
39,169,44216
39,151,44216
39,93,44052
39,137,43516
39,173,43516
39,63,43516
39,69,43516
21,99,42749
21,169,42749
21,9,42749
21,207,42602
21,231,42602
21,57,42602
21,53,42602
21,199,42553
21,45,42553
21,45,42566
39,95,43571
39,13,43935
39,99,44425
39,155,44425
39,169,44667
39,157,44681
39,75,44681
39,161,45874
39,11,45862
39,107,45862
39,3,45854
39,99,44509
39,99,44437
39,155,44437
39,19,44644
39,125,45832
39,161,45832
39,129,43116
39,113,45406
39,25,45150
39,61,45150
39,165,45152
39,61,45206
39,115,43756
39,119,43756
39,59,43837
39,157,43837
39,49,43214
39,57,45305
39,145,45694
39,87,45696
18,97,46228
18,63,46123
18,133,46105
39,167,45784
18,89,46408
18,87,46540
18,39,46540
18,85,46542
18,39,46542
18,65,46186
18,59,46186
18,1,46772
18,75,46740
18,1,46740
18,179,46740
18,183,46818
18,3,46818
18,3,46816
18,163,47711
18,5,47448
18,105,47448
18,13,47448
18,55,47441
18,47,47041
18,29,47041
18,137,47041
18,77,47227
18,79,47227
18,169,46940
18,53,46940
18,69,46940
18,111,47942
18,7,47942
18,35,47356
18,95,47356
18,65,47356
18,5,47280
18,145,47272
18,31,47272
18,139,47272
26,125,48072
26,99,48096
26,99,48090
26,59,49271
26,163,48234
26,99,48314
26,163,48239
26,163,48135
26,161,48109
26,163,48136
26,87,48438
26,49,48438
26,11,48703
26,57,48883
26,73,48883
26,111,48883
26,159,49079
26,21,49129
26,45,49096
26,105,49410
19,121,50174
19,175,50174
19,39,50174
19,69,50625
19,23,50625
19,147,50536
19,151,50554
19,41,50554
19,21,50554
19,147,50554
19,75,50642
19,171,50675
19,13,50675
19,185,50049
19,125,50049
19,117,50049
19,1,50002
19,77,50002
26,139,49534
26,81,49534
26,85,49642
26,89,49682
26,127,49459
26,123,49459
26,109,49821
19,167,51232
19,143,51232
19,141,51232
19,119,51232
19,119,51249
19,143,51249
19,193,51004
19,161,51458
19,47,51458
19,73,51449
19,25,51449
19,27,51449
19,115,52653
46,59,57470
46,49,57470
46,77,57249
46,59,57345
46,69,57345
46,49,57345
46,115,57469
46,49,57469
46,59,57469
46,41,57623
46,137,57623
46,87,57042
46,99,57042
46,79,57042
19,61,52003
46,103,57709
31,25,68048
31,155,68015
55,39,53006
55,27,53006
55,79,53172
31,101,69144
31,5,69144
31,31,69218
31,77,68875
31,93,68875
31,147,68355
31,25,68307
31,131,68307
55,27,53091
55,131,53091
31,37,68661
31,23,68635
55,105,53511
55,83,54491
55,67,54491
55,85,54562
55,41,54562
55,25,53718
55,25,53598
55,63,54603
55,81,54618
55,57,54618
55,5,54733
55,81,54651
55,123,54651
55,15,54130
55,9,54130
55,87,54130
55,97,54984
55,137,54984
27,53,55408
27,53,55401
27,53,55414
27,53,55412
27,115,55735
27,1,55735
27,109,55903
27,171,55362
27,53,55364
27,49,55089
27,37,55089
27,53,55445
27,53,55430
27,61,55709
27,53,55311
27,161,56028
27,79,56028
38,75,58734
38,101,58734
38,61,58734
17,197,60434
27,51,56324
27,111,56324
27,51,56235
27,149,56235
27,33,56101
27,63,56101
27,67,56288
27,67,56222
27,23,56222
27,73,56232
27,5,56501
27,111,56501
27,51,56531
27,111,56531
27,51,56537
27,111,56537
27,71,56649
17,31,60482
17,179,61747
17,119,62086
17,135,62086
17,5,62086
17,119,62087
17,163,62232
17,143,61559
17,175,61559
17,95,61458
17,131,61486
17,91,60964
17,75,60964
17,53,60946
17,105,60946
17,89,60545
17,93,60545
17,35,61938
17,29,61938
17,51,62011
17,187,61438
17,109,61438
17,131,61412
17,187,61412
17,95,61412
17,173,62401
17,49,62401
17,51,62411
17,49,62411
17,31,60154
17,153,62970
17,31,60011
17,97,60011
17,111,60021
17,97,60021
17,61,62649
17,117,62649
17,79,62480
17,21,62568
17,35,62436
17,79,62436
17,97,60087
17,97,60089
17,31,60089
17,43,60101
17,199,62901
17,77,62901
17,69,62919
17,121,62899
17,25,62899
17,191,62899
17,31,60202
17,85,61075
29,510,63104
29,71,63084
17,31,60611
29,189,63045
17,31,60631
29,189,63146
29,97,64836
29,83,64761
29,101,64761
29,47,64068
29,37,64078
29,199,63555
29,103,63537
29,197,63561
29,221,63648
29,187,63648
29,201,63735
29,207,63735
29,183,63367
29,127,63456
29,137,63456
29,173,63456
29,113,63369
29,171,64655
29,177,64637
29,25,64637
29,37,64012
29,181,63935
29,179,63965
29,35,63965
29,37,64034
29,95,64034
29,135,65084
29,141,65084
20,107,66072
20,121,66072
20,103,66052
20,85,66533
20,177,66533
29,77,65809
29,161,65449
29,55,65449
29,65,65462
29,161,65462
29,43,65619
29,77,65619
29,27,65265
29,7,65265
29,137,65265
29,159,65335
29,15,65335
20,91,66209
20,91,66286
29,57,65635
29,39,65635
20,11,66772
20,133,66772
20,1,66772
20,37,66763
22,109,70344
22,7,70390
22,71,70177
22,75,70083
20,113,67416
20,169,67416
20,173,67204
22,91,70443
22,105,70443
22,63,70443
20,171,67871
20,109,67871
20,55,67871
20,163,67659
20,65,67659
20,51,67659
20,147,67646
20,163,67646
22,77,70759
22,3,70658
50,29,72157
51,19,72210
51,25,72210
50,39,71720
51,3,71720
50,13,71720
22,17,71105
22,15,71105
22,17,71136
22,31,71049
22,13,71068
22,81,71068
51,19,72046
50,69,72046
50,85,72046
51,47,72112
50,63,72112
50,67,72112
22,41,71295
22,79,71409
51,11,72432
50,93,72442
50,31,72442
50,35,72376
51,23,72376
40,17,73078
40,109,73078
40,99,73086
40,17,73047
40,15,73047
40,51,73047
40,11,73047
40,109,73123
40,109,73145
40,109,73144
51,43,72764
50,7,72764
40,93,73737
40,133,74848
40,63,74848
40,89,74766
40,23,74727
40,5,74727
40,13,74727
48,439,75028
48,121,75028
48,257,75032
48,397,75032
40,101,74434
40,21,74434
40,145,74434
40,21,74471
40,113,74070
40,147,74070
40,143,74070
40,143,74105
40,143,74112
40,131,74018
40,101,74401
48,113,75236
48,113,75356
48,113,75342
48,387,75559
48,37,75559
48,147,75488
48,147,75479
48,181,75479
48,349,75110
48,85,75071
48,119,75415
48,277,75462
48,113,75149
48,139,76084
48,251,76084
48,251,76059
48,121,76210
48,225,75835
48,161,75840
48,423,75706
48,439,76118
48,439,76010
48,121,76259
48,497,76259
48,485,76309
48,201,77051
48,201,77061
48,201,77063
48,237,76389
48,77,76389
48,9,76389
48,503,76389
48,339,77301
48,201,77016
48,201,77389
48,395,77837
48,201,77484
48,473,77484
48,185,77484
48,39,77515
48,71,77523
48,201,77523
48,201,77445
48,473,77445
48,285,77964
48,89,77964
48,167,77552
48,167,77563
48,187,78155
48,123,78141
48,255,78141
48,29,78261
48,27,76548
48,427,78591
48,29,78221
48,29,78213
48,49,76802
48,259,78006
48,91,78006
48,29,78006
