Number,Title,URL,Coordinates
72013,"Arecibo, Puerto Rico","https://en.wikipedia.org/wiki/Arecibo,_Puerto_Rico",18.37500; -66.62500
72015,"Arroyo, Puerto Rico","https://en.wikipedia.org/wiki/Arroyo,_Puerto_Rico",17.96583; -66.06139
72017,"Barceloneta, Puerto Rico","https://en.wikipedia.org/wiki/Barceloneta,_Puerto_Rico",18.45056; -66.53861
72019,"Barranquitas, Puerto Rico","https://en.wikipedia.org/wiki/Barranquitas,_Puerto_Rico",18.18667; -66.30639
72021,"BayamÃ³n, Puerto Rico","https://en.wikipedia.org/wiki/Bayam%C3%B3n,_Puerto_Rico",18.38000; -66.16333
72023,"Cabo Rojo, Puerto Rico","https://en.wikipedia.org/wiki/Cabo_Rojo,_Puerto_Rico",18.08667; -67.14583
72025,"Caguas, Puerto Rico","https://en.wikipedia.org/wiki/Caguas,_Puerto_Rico",18.23139; -66.03944
72027,"Camuy, Puerto Rico","https://en.wikipedia.org/wiki/Camuy,_Puerto_Rico",18.48389; -66.84500
72029,"CanÃ³vanas, Puerto Rico","https://en.wikipedia.org/wiki/Can%C3%B3vanas,_Puerto_Rico",18.37917; -65.90139
72031,"Carolina, Puerto Rico","https://en.wikipedia.org/wiki/Carolina,_Puerto_Rico",18.40611; -65.96722
72033,"CataÃ±o, Puerto Rico","https://en.wikipedia.org/wiki/Cata%C3%B1o,_Puerto_Rico",18.44500; -66.11778
72035,"Cayey, Puerto Rico","https://en.wikipedia.org/wiki/Cayey,_Puerto_Rico",18.11167; -66.16583
72037,"Ceiba, Puerto Rico","https://en.wikipedia.org/wiki/Ceiba,_Puerto_Rico",18.23806; -65.62778
72039,"Ciales, Puerto Rico","https://en.wikipedia.org/wiki/Ciales,_Puerto_Rico",18.33611; -66.46889
72041,"Cidra, Puerto Rico","https://en.wikipedia.org/wiki/Cidra,_Puerto_Rico",18.17583; -66.16139
72043,"Coamo, Puerto Rico","https://en.wikipedia.org/wiki/Coamo,_Puerto_Rico",18.08000; -66.35806
72045,"ComerÃ­o, Puerto Rico","https://en.wikipedia.org/wiki/Comer%C3%ADo,_Puerto_Rico",18.21806; -66.22611
72047,"Corozal, Puerto Rico","https://en.wikipedia.org/wiki/Corozal,_Puerto_Rico",18.34167; -66.31694
72049,"Culebra, Puerto Rico","https://en.wikipedia.org/wiki/Culebra,_Puerto_Rico",18.31694; -65.29000
72051,"Dorado, Puerto Rico","https://en.wikipedia.org/wiki/Dorado,_Puerto_Rico",18.45889; -66.26778
72053,"Fajardo, Puerto Rico","https://en.wikipedia.org/wiki/Fajardo,_Puerto_Rico",18.32583; -65.65250
72054,"Florida, Puerto Rico","https://en.wikipedia.org/wiki/Florida,_Puerto_Rico",18.36361; -66.57139
72055,"GuÃ¡nica, Puerto Rico","https://en.wikipedia.org/wiki/Gu%C3%A1nica,_Puerto_Rico",17.97167; -66.90806
72057,"Guayama, Puerto Rico","https://en.wikipedia.org/wiki/Guayama,_Puerto_Rico",17.97417; -66.11000
72059,"Guayanilla, Puerto Rico","https://en.wikipedia.org/wiki/Guayanilla,_Puerto_Rico",18.01917; -66.79194
72061,"Guaynabo, Puerto Rico","https://en.wikipedia.org/wiki/Guaynabo,_Puerto_Rico",18.36667; -66.10000
72063,"Gurabo, Puerto Rico","https://en.wikipedia.org/wiki/Gurabo,_Puerto_Rico",18.25444; -65.97306
72065,"Hatillo, Puerto Rico","https://en.wikipedia.org/wiki/Hatillo,_Puerto_Rico",18.48639; -66.82556
72067,"Hormigueros, Puerto Rico","https://en.wikipedia.org/wiki/Hormigueros,_Puerto_Rico",18.13972; -67.12750
72069,"Humacao, Puerto Rico","https://en.wikipedia.org/wiki/Humacao,_Puerto_Rico",18.14972; -65.82750
72071,"Isabela, Puerto Rico","https://en.wikipedia.org/wiki/Isabela,_Puerto_Rico",18.51306; -67.07000
72073,"Jayuya, Puerto Rico","https://en.wikipedia.org/wiki/Jayuya,_Puerto_Rico",18.21861; -66.59167
72075,"Juana DÃ­az, Puerto Rico","https://en.wikipedia.org/wiki/Juana_D%C3%ADaz,_Puerto_Rico",18.05250; -66.50667
72077,"Juncos, Puerto Rico","https://en.wikipedia.org/wiki/Juncos,_Puerto_Rico",18.22750; -65.92111
72079,"Lajas, Puerto Rico","https://en.wikipedia.org/wiki/Lajas,_Puerto_Rico",18.05194; -67.05972
72081,"Lares, Puerto Rico","https://en.wikipedia.org/wiki/Lares,_Puerto_Rico",18.29500; -66.87861
72083,"Las MarÃ­as, Puerto Rico","https://en.wikipedia.org/wiki/Las_Mar%C3%ADas,_Puerto_Rico",18.25139; -66.99333
72085,"Las Piedras, Puerto Rico","https://en.wikipedia.org/wiki/Las_Piedras,_Puerto_Rico",18.18306; -65.86639
72087,"LoÃ­za, Puerto Rico","https://en.wikipedia.org/wiki/Lo%C3%ADza,_Puerto_Rico",18.41972; -65.87306
72089,"Luquillo, Puerto Rico","https://en.wikipedia.org/wiki/Luquillo,_Puerto_Rico",18.37250; -65.71667
72091,"ManatÃ­, Puerto Rico","https://en.wikipedia.org/wiki/Manat%C3%AD,_Puerto_Rico",18.43250; -66.48444
72093,"Maricao, Puerto Rico","https://en.wikipedia.org/wiki/Maricao,_Puerto_Rico",18.18083; -66.98000
72095,"Maunabo, Puerto Rico","https://en.wikipedia.org/wiki/Maunabo,_Puerto_Rico",18.00694; -65.89917
72097,"MayagÃ¼ez, Puerto Rico","https://en.wikipedia.org/wiki/Mayag%C3%BCez,_Puerto_Rico",18.20111; -67.13972
72099,"Moca, Puerto Rico","https://en.wikipedia.org/wiki/Moca,_Puerto_Rico",18.39472; -67.11333
72101,"Morovis, Puerto Rico","https://en.wikipedia.org/wiki/Morovis,_Puerto_Rico",18.33333; -66.41667
72103,"Naguabo, Puerto Rico","https://en.wikipedia.org/wiki/Naguabo,_Puerto_Rico",18.21944; -65.73667
72105,"Naranjito, Puerto Rico","https://en.wikipedia.org/wiki/Naranjito,_Puerto_Rico",18.30083; -66.24500
72107,"Orocovis, Puerto Rico","https://en.wikipedia.org/wiki/Orocovis,_Puerto_Rico",18.22694; -66.39111
72109,"Patillas, Puerto Rico","https://en.wikipedia.org/wiki/Patillas,_Puerto_Rico",18.00639; -66.01583
72111,"PeÃ±uelas, Puerto Rico","https://en.wikipedia.org/wiki/Pe%C3%B1uelas,_Puerto_Rico",18.05944; -66.72250
72113,"Ponce, Puerto Rico","https://en.wikipedia.org/wiki/Ponce,_Puerto_Rico",18.01087000; -66.613929833
72115,"Quebradillas, Puerto Rico","https://en.wikipedia.org/wiki/Quebradillas,_Puerto_Rico",18.47389; -66.93861
72117,"RincÃ³n, Puerto Rico","https://en.wikipedia.org/wiki/Rinc%C3%B3n,_Puerto_Rico",18.34028; -67.25167
72119,"RÃ­o Grande, Puerto Rico","https://en.wikipedia.org/wiki/R%C3%ADo_Grande,_Puerto_Rico",18.38028; -65.83139
72121,"Sabana Grande, Puerto Rico","https://en.wikipedia.org/wiki/Sabana_Grande,_Puerto_Rico",18.07972; -66.96083
72123,"Salinas, Puerto Rico","https://en.wikipedia.org/wiki/Salinas,_Puerto_Rico",17.977; -66.298
72125,"San GermÃ¡n, Puerto Rico","https://en.wikipedia.org/wiki/San_Germ%C3%A1n,_Puerto_Rico",18; -67
72127,"San Juan, Puerto Rico","https://en.wikipedia.org/wiki/San_Juan,_Puerto_Rico",18.40639; -66.06389
72129,"San Lorenzo, Puerto Rico","https://en.wikipedia.org/wiki/San_Lorenzo,_Puerto_Rico",18.19000; -65.96861
72131,"San SebastiÃ¡n, Puerto Rico","https://en.wikipedia.org/wiki/San_Sebasti%C3%A1n,_Puerto_Rico",18.33722; -66.99056
72133,"Santa Isabel, Puerto Rico","https://en.wikipedia.org/wiki/Santa_Isabel,_Puerto_Rico",17.96611; -66.40500
72135,"Toa Alta, Puerto Rico","https://en.wikipedia.org/wiki/Toa_Alta,_Puerto_Rico",18.38833; -66.24833
72137,"Toa Baja, Puerto Rico","https://en.wikipedia.org/wiki/Toa_Baja,_Puerto_Rico",18.44389; -66.25972
72139,"Trujillo Alto, Puerto Rico","https://en.wikipedia.org/wiki/Trujillo_Alto,_Puerto_Rico",18.36278; -66.01750
72141,"Utuado, Puerto Rico","https://en.wikipedia.org/wiki/Utuado,_Puerto_Rico",18.26556; -66.70056
72143,"Vega Alta, Puerto Rico","https://en.wikipedia.org/wiki/Vega_Alta,_Puerto_Rico",18.41222; -66.33139
72145,"Vega Baja, Puerto Rico","https://en.wikipedia.org/wiki/Vega_Baja,_Puerto_Rico",18.44611; -66.38750
72147,"Vieques, Puerto Rico","https://en.wikipedia.org/wiki/Vieques,_Puerto_Rico",18.117; -65.417
72149,"Villalba, Puerto Rico","https://en.wikipedia.org/wiki/Villalba,_Puerto_Rico",18.12722; -66.49222
72151,"Yabucoa, Puerto Rico","https://en.wikipedia.org/wiki/Yabucoa,_Puerto_Rico",18.05056; -65.87944
72153,"Yauco, Puerto Rico","https://en.wikipedia.org/wiki/Yauco,_Puerto_Rico",18.03694; -66.85028
44001,"Bristol County, Rhode Island","https://en.wikipedia.org/wiki/Bristol_County,_Rhode_Island",41.70; -71.28
44003,"Kent County, Rhode Island","https://en.wikipedia.org/wiki/Kent_County,_Rhode_Island",41.68; -71.58
44005,"Newport County, Rhode Island","https://en.wikipedia.org/wiki/Newport_County,_Rhode_Island",41.51; -71.26
44007,"Providence County, Rhode Island","https://en.wikipedia.org/wiki/Providence_County,_Rhode_Island",41.87; -71.58
44009,"Washington County, Rhode Island","https://en.wikipedia.org/wiki/Washington_County,_Rhode_Island",41.39; -71.62
45001,"Abbeville County, South Carolina","https://en.wikipedia.org/wiki/Abbeville_County,_South_Carolina",34.23; -82.45
45003,"Aiken County, South Carolina","https://en.wikipedia.org/wiki/Aiken_County,_South_Carolina",33.55; -81.63
45005,"Allendale County, South Carolina","https://en.wikipedia.org/wiki/Allendale_County,_South_Carolina",32.98; -81.36
45007,"Anderson County, South Carolina","https://en.wikipedia.org/wiki/Anderson_County,_South_Carolina",34.52; -82.64
45009,"Bamberg County, South Carolina","https://en.wikipedia.org/wiki/Bamberg_County,_South_Carolina",33.20; -81.05
45011,"Barnwell County, South Carolina","https://en.wikipedia.org/wiki/Barnwell_County,_South_Carolina",33.26; -81.43
45013,"Beaufort County, South Carolina","https://en.wikipedia.org/wiki/Beaufort_County,_South_Carolina",32.36; -80.69
45015,"Berkeley County, South Carolina","https://en.wikipedia.org/wiki/Berkeley_County,_South_Carolina",33.21; -79.95
45017,"Calhoun County, South Carolina","https://en.wikipedia.org/wiki/Calhoun_County,_South_Carolina",33.67; -80.78
45019,"Charleston County, South Carolina","https://en.wikipedia.org/wiki/Charleston_County,_South_Carolina",32.80; -79.94
45021,"Cherokee County, South Carolina","https://en.wikipedia.org/wiki/Cherokee_County,_South_Carolina",35.05; -81.61
45023,"Chester County, South Carolina","https://en.wikipedia.org/wiki/Chester_County,_South_Carolina",34.69; -81.16
45025,"Chesterfield County, South Carolina","https://en.wikipedia.org/wiki/Chesterfield_County,_South_Carolina",34.64; -80.16
45027,"Clarendon County, South Carolina","https://en.wikipedia.org/wiki/Clarendon_County,_South_Carolina",33.66; -80.22
45029,"Colleton County, South Carolina","https://en.wikipedia.org/wiki/Colleton_County,_South_Carolina",32.84; -80.66
45031,"Darlington County, South Carolina","https://en.wikipedia.org/wiki/Darlington_County,_South_Carolina",34.33; -79.96
45033,"Dillon County, South Carolina","https://en.wikipedia.org/wiki/Dillon_County,_South_Carolina",34.39; -79.37
45035,"Dorchester County, South Carolina","https://en.wikipedia.org/wiki/Dorchester_County,_South_Carolina",33.08; -80.40
45037,"Edgefield County, South Carolina","https://en.wikipedia.org/wiki/Edgefield_County,_South_Carolina",33.78; -81.97
45039,"Fairfield County, South Carolina","https://en.wikipedia.org/wiki/Fairfield_County,_South_Carolina",34.40; -81.13
45041,"Florence County, South Carolina","https://en.wikipedia.org/wiki/Florence_County,_South_Carolina",34.03; -79.71
45043,"Georgetown County, South Carolina","https://en.wikipedia.org/wiki/Georgetown_County,_South_Carolina",33.42; -79.30
45045,"Greenville County, South Carolina","https://en.wikipedia.org/wiki/Greenville_County,_South_Carolina",34.89; -82.37
45047,"Greenwood County, South Carolina","https://en.wikipedia.org/wiki/Greenwood_County,_South_Carolina",34.16; -82.13
45049,"Hampton County, South Carolina","https://en.wikipedia.org/wiki/Hampton_County,_South_Carolina",32.78; -81.14
45051,"Horry County, South Carolina","https://en.wikipedia.org/wiki/Horry_County,_South_Carolina",33.91; -78.98
45053,"Jasper County, South Carolina","https://en.wikipedia.org/wiki/Jasper_County,_South_Carolina",32.43; -81.02
45055,"Kershaw County, South Carolina","https://en.wikipedia.org/wiki/Kershaw_County,_South_Carolina",34.34; -80.59
45057,"Lancaster County, South Carolina","https://en.wikipedia.org/wiki/Lancaster_County,_South_Carolina",34.69; -80.70
45059,"Laurens County, South Carolina","https://en.wikipedia.org/wiki/Laurens_County,_South_Carolina",34.48; -82.01
45061,"Lee County, South Carolina","https://en.wikipedia.org/wiki/Lee_County,_South_Carolina",34.16; -80.25
45063,"Lexington County, South Carolina","https://en.wikipedia.org/wiki/Lexington_County,_South_Carolina",33.90; -81.27
45065,"McCormick County, South Carolina","https://en.wikipedia.org/wiki/McCormick_County,_South_Carolina",33.90; -82.32
45067,"Marion County, South Carolina","https://en.wikipedia.org/wiki/Marion_County,_South_Carolina",34.08; -79.35
45069,"Marlboro County, South Carolina","https://en.wikipedia.org/wiki/Marlboro_County,_South_Carolina",34.60; -79.68
45071,"Newberry County, South Carolina","https://en.wikipedia.org/wiki/Newberry_County,_South_Carolina",34.29; -81.60
45073,"Oconee County, South Carolina","https://en.wikipedia.org/wiki/Oconee_County,_South_Carolina",34.75; -83.06
45075,"Orangeburg County, South Carolina","https://en.wikipedia.org/wiki/Orangeburg_County,_South_Carolina",33.44; -80.80
45077,"Pickens County, South Carolina","https://en.wikipedia.org/wiki/Pickens_County,_South_Carolina",34.89; -82.72
45079,"Richland County, South Carolina","https://en.wikipedia.org/wiki/Richland_County,_South_Carolina",34.03; -80.90
45081,"Saluda County, South Carolina","https://en.wikipedia.org/wiki/Saluda_County,_South_Carolina",34.01; -81.73
45083,"Spartanburg County, South Carolina","https://en.wikipedia.org/wiki/Spartanburg_County,_South_Carolina",34.93; -81.99
45085,"Sumter County, South Carolina","https://en.wikipedia.org/wiki/Sumter_County,_South_Carolina",33.92; -80.38
45087,"Union County, South Carolina","https://en.wikipedia.org/wiki/Union_County,_South_Carolina",34.69; -81.62
45089,"Williamsburg County, South Carolina","https://en.wikipedia.org/wiki/Williamsburg_County,_South_Carolina",33.63; -79.72
45091,"York County, South Carolina","https://en.wikipedia.org/wiki/York_County,_South_Carolina",34.97; -81.18
46003,"Aurora County, South Dakota","https://en.wikipedia.org/wiki/Aurora_County,_South_Dakota",43.72; -98.57
46005,"Beadle County, South Dakota","https://en.wikipedia.org/wiki/Beadle_County,_South_Dakota",44.41; -98.28
46007,"Bennett County, South Dakota","https://en.wikipedia.org/wiki/Bennett_County,_South_Dakota",43.18; -101.66
46009,"Bon Homme County, South Dakota","https://en.wikipedia.org/wiki/Bon_Homme_County,_South_Dakota",42.99; -97.88
46011,"Brookings County, South Dakota","https://en.wikipedia.org/wiki/Brookings_County,_South_Dakota",44.37; -96.79
46013,"Brown County, South Dakota","https://en.wikipedia.org/wiki/Brown_County,_South_Dakota",45.60; -98.35
46015,"Brule County, South Dakota","https://en.wikipedia.org/wiki/Brule_County,_South_Dakota",43.72; -99.06
46017,"Buffalo County, South Dakota","https://en.wikipedia.org/wiki/Buffalo_County,_South_Dakota",44.08; -99.20
46019,"Butte County, South Dakota","https://en.wikipedia.org/wiki/Butte_County,_South_Dakota",44.91; -103.49
46021,"Campbell County, South Dakota","https://en.wikipedia.org/wiki/Campbell_County,_South_Dakota",45.76; -100.05
46023,"Charles Mix County, South Dakota","https://en.wikipedia.org/wiki/Charles_Mix_County,_South_Dakota",43.21; -98.59
46025,"Clark County, South Dakota","https://en.wikipedia.org/wiki/Clark_County,_South_Dakota",44.86; -97.73
46027,"Clay County, South Dakota","https://en.wikipedia.org/wiki/Clay_County,_South_Dakota",42.92; -96.97
46029,"Codington County, South Dakota","https://en.wikipedia.org/wiki/Codington_County,_South_Dakota",44.98; -97.18
46031,"Corson County, South Dakota","https://en.wikipedia.org/wiki/Corson_County,_South_Dakota",45.72; -101.18
46033,"Custer County, South Dakota","https://en.wikipedia.org/wiki/Custer_County,_South_Dakota",43.68; -103.46
46035,"Davison County, South Dakota","https://en.wikipedia.org/wiki/Davison_County,_South_Dakota",43.68; -98.16
46037,"Day County, South Dakota","https://en.wikipedia.org/wiki/Day_County,_South_Dakota",45.37; -97.61
46039,"Deuel County, South Dakota","https://en.wikipedia.org/wiki/Deuel_County,_South_Dakota",44.76; -96.67
46041,"Dewey County, South Dakota","https://en.wikipedia.org/wiki/Dewey_County,_South_Dakota",45.16; -100.88
46043,"Douglas County, South Dakota","https://en.wikipedia.org/wiki/Douglas_County,_South_Dakota",43.39; -98.36
46045,"Edmunds County, South Dakota","https://en.wikipedia.org/wiki/Edmunds_County,_South_Dakota",45.41; -99.21
46047,"Fall River County, South Dakota","https://en.wikipedia.org/wiki/Fall_River_County,_South_Dakota",43.25; -103.52
46049,"Faulk County, South Dakota","https://en.wikipedia.org/wiki/Faulk_County,_South_Dakota",45.07; -99.15
46051,"Grant County, South Dakota","https://en.wikipedia.org/wiki/Grant_County,_South_Dakota",45.17; -96.77
46053,"Gregory County, South Dakota","https://en.wikipedia.org/wiki/Gregory_County,_South_Dakota",43.20; -99.18
46055,"Haakon County, South Dakota","https://en.wikipedia.org/wiki/Haakon_County,_South_Dakota",44.30; -101.53
46057,"Hamlin County, South Dakota","https://en.wikipedia.org/wiki/Hamlin_County,_South_Dakota",44.68; -97.20
46059,"Hand County, South Dakota","https://en.wikipedia.org/wiki/Hand_County,_South_Dakota",44.55; -99.00
46061,"Hanson County, South Dakota","https://en.wikipedia.org/wiki/Hanson_County,_South_Dakota",43.66; -97.79
46063,"Harding County, South Dakota","https://en.wikipedia.org/wiki/Harding_County,_South_Dakota",45.59; -103.50
46065,"Hughes County, South Dakota","https://en.wikipedia.org/wiki/Hughes_County,_South_Dakota",44.39; -99.99
46067,"Hutchinson County, South Dakota","https://en.wikipedia.org/wiki/Hutchinson_County,_South_Dakota",43.34; -97.75
46069,"Hyde County, South Dakota","https://en.wikipedia.org/wiki/Hyde_County,_South_Dakota",44.55; -99.48
46071,"Jackson County, South Dakota","https://en.wikipedia.org/wiki/Jackson_County,_South_Dakota",43.70; -101.64
46073,"Jerauld County, South Dakota","https://en.wikipedia.org/wiki/Jerauld_County,_South_Dakota",44.06; -98.62
46075,"Jones County, South Dakota","https://en.wikipedia.org/wiki/Jones_County,_South_Dakota",43.95; -100.69
46077,"Kingsbury County, South Dakota","https://en.wikipedia.org/wiki/Kingsbury_County,_South_Dakota",44.37; -97.49
46079,"Lake County, South Dakota","https://en.wikipedia.org/wiki/Lake_County,_South_Dakota",44.02; -97.12
46081,"Lawrence County, South Dakota","https://en.wikipedia.org/wiki/Lawrence_County,_South_Dakota",44.36; -103.79
46083,"Lincoln County, South Dakota","https://en.wikipedia.org/wiki/Lincoln_County,_South_Dakota",43.28; -96.72
46085,"Lyman County, South Dakota","https://en.wikipedia.org/wiki/Lyman_County,_South_Dakota",43.90; -99.85
46087,"McCook County, South Dakota","https://en.wikipedia.org/wiki/McCook_County,_South_Dakota",43.67; -97.36
46089,"McPherson County, South Dakota","https://en.wikipedia.org/wiki/McPherson_County,_South_Dakota",45.77; -99.22
46091,"Marshall County, South Dakota","https://en.wikipedia.org/wiki/Marshall_County,_South_Dakota",45.76; -97.60
46093,"Meade County, South Dakota","https://en.wikipedia.org/wiki/Meade_County,_South_Dakota",44.57; -102.71
46095,"Mellette County, South Dakota","https://en.wikipedia.org/wiki/Mellette_County,_South_Dakota",43.58; -100.76
46097,"Miner County, South Dakota","https://en.wikipedia.org/wiki/Miner_County,_South_Dakota",44.02; -97.61
46099,"Minnehaha County, South Dakota","https://en.wikipedia.org/wiki/Minnehaha_County,_South_Dakota",43.68; -96.79
46101,"Moody County, South Dakota","https://en.wikipedia.org/wiki/Moody_County,_South_Dakota",44.02; -96.67
46102,"Oglala Lakota County, South Dakota","https://en.wikipedia.org/wiki/Oglala_Lakota_County,_South_Dakota",43.33; -102.55
46103,"Pennington County, South Dakota","https://en.wikipedia.org/wiki/Pennington_County,_South_Dakota",44.01; -102.82
46105,"Perkins County, South Dakota","https://en.wikipedia.org/wiki/Perkins_County,_South_Dakota",45.50; -102.48
46107,"Potter County, South Dakota","https://en.wikipedia.org/wiki/Potter_County,_South_Dakota",45.06; -99.95
46109,"Roberts County, South Dakota","https://en.wikipedia.org/wiki/Roberts_County,_South_Dakota",45.62; -96.95
46111,"Sanborn County, South Dakota","https://en.wikipedia.org/wiki/Sanborn_County,_South_Dakota",44.03; -98.09
46115,"Spink County, South Dakota","https://en.wikipedia.org/wiki/Spink_County,_South_Dakota",44.94; -98.35
46117,"Stanley County, South Dakota","https://en.wikipedia.org/wiki/Stanley_County,_South_Dakota",44.40; -100.75
46119,"Sully County, South Dakota","https://en.wikipedia.org/wiki/Sully_County,_South_Dakota",44.71; -100.13
46121,"Todd County, South Dakota","https://en.wikipedia.org/wiki/Todd_County,_South_Dakota",43.18; -100.73
46123,"Tripp County, South Dakota","https://en.wikipedia.org/wiki/Tripp_County,_South_Dakota",43.34; -99.88
46125,"Turner County, South Dakota","https://en.wikipedia.org/wiki/Turner_County,_South_Dakota",43.31; -97.15
46127,"Union County, South Dakota","https://en.wikipedia.org/wiki/Union_County,_South_Dakota",42.83; -96.65
46129,"Walworth County, South Dakota","https://en.wikipedia.org/wiki/Walworth_County,_South_Dakota",45.43; -100.03
46135,"Yankton County, South Dakota","https://en.wikipedia.org/wiki/Yankton_County,_South_Dakota",43.01; -97.39
46137,"Ziebach County, South Dakota","https://en.wikipedia.org/wiki/Ziebach_County,_South_Dakota",44.98; -101.67
47001,"Anderson County, Tennessee","https://en.wikipedia.org/wiki/Anderson_County,_Tennessee",36.11; -84.20
47003,"Bedford County, Tennessee","https://en.wikipedia.org/wiki/Bedford_County,_Tennessee",35.51; -86.46
47005,"Benton County, Tennessee","https://en.wikipedia.org/wiki/Benton_County,_Tennessee",36.07; -88.07
47007,"Bledsoe County, Tennessee","https://en.wikipedia.org/wiki/Bledsoe_County,_Tennessee",35.60; -85.21
47009,"Blount County, Tennessee","https://en.wikipedia.org/wiki/Blount_County,_Tennessee",35.69; -83.93
47011,"Bradley County, Tennessee","https://en.wikipedia.org/wiki/Bradley_County,_Tennessee",35.15; -84.86
47013,"Campbell County, Tennessee","https://en.wikipedia.org/wiki/Campbell_County,_Tennessee",36.41; -84.15
47015,"Cannon County, Tennessee","https://en.wikipedia.org/wiki/Cannon_County,_Tennessee",35.81; -86.06
47017,"Carroll County, Tennessee","https://en.wikipedia.org/wiki/Carroll_County,_Tennessee",35.98; -88.45
47019,"Carter County, Tennessee","https://en.wikipedia.org/wiki/Carter_County,_Tennessee",36.300; -82.117
47021,"Cheatham County, Tennessee","https://en.wikipedia.org/wiki/Cheatham_County,_Tennessee",36.27; -87.08
47023,"Chester County, Tennessee","https://en.wikipedia.org/wiki/Chester_County,_Tennessee",35.43; -88.61
47025,"Claiborne County, Tennessee","https://en.wikipedia.org/wiki/Claiborne_County,_Tennessee",36.48; -83.66
47027,"Clay County, Tennessee","https://en.wikipedia.org/wiki/Clay_County,_Tennessee",36.55; -85.54
47029,"Cocke County, Tennessee","https://en.wikipedia.org/wiki/Cocke_County,_Tennessee",35.93; -83.12
47031,"Coffee County, Tennessee","https://en.wikipedia.org/wiki/Coffee_County,_Tennessee",35.49; -86.07
47033,"Crockett County, Tennessee","https://en.wikipedia.org/wiki/Crockett_County,_Tennessee",35.81; -89.13
47035,"Cumberland County, Tennessee","https://en.wikipedia.org/wiki/Cumberland_County,_Tennessee",35.95; -85.00
47037,"Davidson County, Tennessee","https://en.wikipedia.org/wiki/Davidson_County,_Tennessee",36.17; -86.78
47039,"Decatur County, Tennessee","https://en.wikipedia.org/wiki/Decatur_County,_Tennessee",35.61; -88.11
47041,"DeKalb County, Tennessee","https://en.wikipedia.org/wiki/DeKalb_County,_Tennessee",35.98; -85.83
47043,"Dickson County, Tennessee","https://en.wikipedia.org/wiki/Dickson_County,_Tennessee",36.15; -87.36
47045,"Dyer County, Tennessee","https://en.wikipedia.org/wiki/Dyer_County,_Tennessee",36.06; -89.41
47047,"Fayette County, Tennessee","https://en.wikipedia.org/wiki/Fayette_County,_Tennessee",35.19; -89.41
47049,"Fentress County, Tennessee","https://en.wikipedia.org/wiki/Fentress_County,_Tennessee",36.3804934; -84.9324585
47051,"Franklin County, Tennessee","https://en.wikipedia.org/wiki/Franklin_County,_Tennessee",35.150; -86.100
47053,"Gibson County, Tennessee","https://en.wikipedia.org/wiki/Gibson_County,_Tennessee",36.00; -88.93
47055,"Giles County, Tennessee","https://en.wikipedia.org/wiki/Giles_County,_Tennessee",35.20; -87.04
47057,"Grainger County, Tennessee","https://en.wikipedia.org/wiki/Grainger_County,_Tennessee",36.28; -83.51
47059,"Greene County, Tennessee","https://en.wikipedia.org/wiki/Greene_County,_Tennessee",36.17; -82.85
47061,"Grundy County, Tennessee","https://en.wikipedia.org/wiki/Grundy_County,_Tennessee",35.39; -85.72
47063,"Hamblen County, Tennessee","https://en.wikipedia.org/wiki/Hamblen_County,_Tennessee",36.22; -83.27
47065,"Hamilton County, Tennessee","https://en.wikipedia.org/wiki/Hamilton_County,_Tennessee",35.18; -85.17
47067,"Hancock County, Tennessee","https://en.wikipedia.org/wiki/Hancock_County,_Tennessee",36.53; -83.22
47069,"Hardeman County, Tennessee","https://en.wikipedia.org/wiki/Hardeman_County,_Tennessee",35.20; -89.00
47071,"Hardin County, Tennessee","https://en.wikipedia.org/wiki/Hardin_County,_Tennessee",35.20; -88.19
47073,"Hawkins County, Tennessee","https://en.wikipedia.org/wiki/Hawkins_County,_Tennessee",36.44; -82.95
47075,"Haywood County, Tennessee","https://en.wikipedia.org/wiki/Haywood_County,_Tennessee",35.58; -89.29
47077,"Henderson County, Tennessee","https://en.wikipedia.org/wiki/Henderson_County,_Tennessee",35.65; -88.39
47079,"Henry County, Tennessee","https://en.wikipedia.org/wiki/Henry_County,_Tennessee",36.33; -88.30
47081,"Hickman County, Tennessee","https://en.wikipedia.org/wiki/Hickman_County,_Tennessee",35.80; -87.47
47083,"Houston County, Tennessee","https://en.wikipedia.org/wiki/Houston_County,_Tennessee",36.28; -87.71
47085,"Humphreys County, Tennessee","https://en.wikipedia.org/wiki/Humphreys_County,_Tennessee",36.03; -87.77
47087,"Jackson County, Tennessee","https://en.wikipedia.org/wiki/Jackson_County,_Tennessee",36.36; -85.67
47089,"Jefferson County, Tennessee","https://en.wikipedia.org/wiki/Jefferson_County,_Tennessee",36.05; -83.45
47091,"Johnson County, Tennessee","https://en.wikipedia.org/wiki/Johnson_County,_Tennessee",36.46; -81.86
47093,"Knox County, Tennessee","https://en.wikipedia.org/wiki/Knox_County,_Tennessee",35.99; -83.94
47095,"Lake County, Tennessee","https://en.wikipedia.org/wiki/Lake_County,_Tennessee",36.34; -89.49
47097,"Lauderdale County, Tennessee","https://en.wikipedia.org/wiki/Lauderdale_County,_Tennessee",35.76; -89.63
47099,"Lawrence County, Tennessee","https://en.wikipedia.org/wiki/Lawrence_County,_Tennessee",35.22; -87.39
47101,"Lewis County, Tennessee","https://en.wikipedia.org/wiki/Lewis_County,_Tennessee",35.52; -87.49
47103,"Lincoln County, Tennessee","https://en.wikipedia.org/wiki/Lincoln_County,_Tennessee",35.14; -86.59
